tourney_id,tourney_name,surface,draw_size,tourney_level,tour_yr,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points
2002-1536,Madrid Masters,Hard,48,M,2002,20021014,20,102839,,,Nicolas Lapentti,R,188,ECU,26.16837782,104076,,LL,Jose Acasuso,R,190,ARG,19.9835729,6-3 6-2,3,R32,60,7,3,45,29,23,11,9,0,1,2,8,49,23,13,12,8,4,8,30,1130,39,870
2002-1536,Madrid Masters,Hard,48,M,2002,20021014,21,103387,,,Paradorn Srichaphan,R,185,THA,23.33470226,102450,4,,Tim Henman,R,185,GBR,28.10403833,3-6 6-3 6-3,3,R32,117,5,3,80,43,31,19,13,10,13,3,1,94,61,42,12,14,5,10,28,1190,5,2455
2002-1536,Madrid Masters,Hard,48,M,2002,20021014,22,103344,,,Ivan Ljubicic,R,193,CRO,23.57289528,102854,14,,Sjeng Schalken,R,193,NED,26.0971937,7-6(9) 6-4,3,R32,115,15,0,78,43,35,22,11,2,3,4,3,74,47,36,13,11,2,4,54,700,15,1790
2002-1536,Madrid Masters,Hard,48,M,2002,20021014,23,102562,11,,Jiri Novak,R,190,CZE,27.56468172,103990,,,Tommy Robredo,R,180,ESP,20.45448323,6-1 6-1,3,R32,62,2,2,53,34,24,11,7,2,2,2,1,51,28,13,10,7,1,6,9,2080,38,925
2002-1536,Madrid Masters,Hard,48,M,2002,20021014,24,102845,8,,Carlos Moya,R,190,ESP,26.13004791,103602,,,Fernando Gonzalez,R,183,CHI,22.20944559,2-6 7-6(4) 7-6(4),3,R32,161,7,5,110,66,48,24,16,4,7,13,12,142,80,59,32,16,10,11,11,2040,20,1493
2002-1536,Madrid Masters,Hard,48,M,2002,20021014,25,103206,7,,Sebastien Grosjean,R,175,FRA,24.37782341,103598,,,Xavier Malisse,R,185,BEL,22.23682409,5-1 RET,3,R32,20,0,0,15,7,6,6,3,0,0,1,0,18,14,7,1,3,1,3,8,2090,24,1255
2002-1536,Madrid Masters,Hard,48,M,2002,20021014,26,104022,,,Mikhail Youzhny,R,183,RUS,20.30390144,104053,10,,Andy Roddick,R,188,USA,20.12320329,6-3 6-4,3,R32,68,2,1,64,43,36,10,10,1,1,6,2,54,36,28,7,9,4,6,44,773,13,1995
2002-1536,Madrid Masters,Hard,48,M,2002,20021014,27,102563,15,,Thomas Johansson,R,180,SWE,27.55920602,102796,,,Magnus Norman,R,188,SWE,26.37371663,2-6 6-3 6-4,3,R32,115,14,3,80,38,33,18,14,1,4,13,2,76,42,32,18,13,9,12,17,1740,120,343
2002-1536,Madrid Masters,Hard,48,M,2002,20021014,28,102860,,Q,Agustin Calleri,R,183,ARG,26.0807666,103498,3,,Marat Safin,R,193,RUS,22.71321013,7-6(6) 7-6(5),3,R32,127,8,5,95,55,45,15,12,1,3,6,2,83,40,30,22,12,2,4,52,709,4,2620
2002-1536,Madrid Masters,Hard,48,M,2002,20021014,29,103507,5,,Juan Carlos Ferrero,R,183,ESP,22.66940452,103813,,,Jarkko Nieminen,L,185,FIN,21.22655715,6-3 6-7(6) 7-5,3,R32,161,11,6,146,91,59,30,17,18,20,0,3,109,60,40,27,16,6,10,6,2405,37,951
2002-1536,Madrid Masters,Hard,48,M,2002,20021014,30,102374,,,Alex Corretja,R,180,ESP,28.50924025,102338,9,,Yevgeny Kafelnikov,R,190,RUS,28.65160849,3-6 6-3 6-4,3,R32,106,12,5,83,43,32,21,14,4,7,11,6,74,39,29,18,14,3,7,21,1490,12,2025
2002-1536,Madrid Masters,Hard,48,M,2002,20021014,31,103852,,WC,Feliciano Lopez,L,188,ESP,21.06502396,101962,16,,Younes El Aynaoui,R,193,MAR,31.08829569,6-7(6) 6-4 6-2,3,R32,142,8,5,119,67,53,26,15,8,8,15,3,107,73,52,17,15,10,13,71,556,19,1500
2002-1536,Madrid Masters,Hard,48,M,2002,20021014,32,101736,2,,Andre Agassi,R,180,USA,32.45995893,102998,,Q,Jan Michael Gambill,R,190,USA,25.36344969,6-4 6-4,3,R32,85,6,0,57,40,28,15,10,1,1,13,2,68,37,30,10,10,5,7,2,2875,42,775
2002-1536,Madrid Masters,Hard,48,M,2002,20021014,33,102148,,Q,Fabrice Santoro,R,178,FRA,29.84531143,103900,,,David Nalbandian,R,180,ARG,20.78302533,6-0 6-2,3,R16,63,2,1,38,17,15,14,7,0,0,3,0,52,31,14,9,7,4,9,50,725,18,1523
2002-1536,Madrid Masters,Hard,48,M,2002,20021014,34,103819,12,,Roger Federer,R,185,SUI,21.18275154,102839,,,Nicolas Lapentti,R,188,ECU,26.16837782,6-3 6-4,3,R16,81,4,0,60,41,32,13,10,2,2,3,1,66,37,26,13,9,7,9,7,2115,30,1130
2002-1536,Madrid Masters,Hard,48,M,2002,20021014,35,103387,,,Paradorn Srichaphan,R,185,THA,23.33470226,103344,,,Ivan Ljubicic,R,193,CRO,23.57289528,6-4 6-2,3,R16,78,6,2,52,27,25,14,9,2,2,11,5,68,37,26,12,9,7,10,28,1190,54,700
2002-1536,Madrid Masters,Hard,48,M,2002,20021014,36,102562,11,,Jiri Novak,R,190,CZE,27.56468172,102845,8,,Carlos Moya,R,190,ESP,26.13004791,6-7(2) 6-4 7-5,3,R16,137,2,5,118,85,61,15,17,3,6,8,2,102,61,45,15,17,3,8,9,2080,11,2040
2002-1536,Madrid Masters,Hard,48,M,2002,20021014,37,103206,7,,Sebastien Grosjean,R,175,FRA,24.37782341,104022,,,Mikhail Youzhny,R,183,RUS,20.30390144,7-6(2) 6-1,3,R16,72,1,0,50,27,22,15,9,0,1,1,1,62,35,22,12,10,4,8,8,2090,44,773
2002-1536,Madrid Masters,Hard,48,M,2002,20021014,38,102860,,Q,Agustin Calleri,R,183,ARG,26.0807666,102563,15,,Thomas Johansson,R,180,SWE,27.55920602,6-4 6-4,3,R16,76,8,3,53,30,27,14,10,3,3,12,5,63,28,23,17,10,1,3,52,709,17,1740
2002-1536,Madrid Masters,Hard,48,M,2002,20021014,39,103507,5,,Juan Carlos Ferrero,R,183,ESP,22.66940452,102374,,,Alex Corretja,R,180,ESP,28.50924025,3-6 6-0 6-1,3,R16,106,3,2,65,32,22,20,11,2,4,3,4,75,32,19,17,11,6,12,6,2405,21,1490
2002-1536,Madrid Masters,Hard,48,M,2002,20021014,40,101736,2,,Andre Agassi,R,180,USA,32.45995893,103852,,WC,Feliciano Lopez,L,188,ESP,21.06502396,7-6(6) 6-7(8) 7-5,3,R16,143,7,5,113,70,55,30,18,0,0,19,6,118,64,55,28,18,0,1,2,2875,71,556
2002-1536,Madrid Masters,Hard,48,M,2002,20021014,41,102148,,Q,Fabrice Santoro,R,178,FRA,29.84531143,103819,12,,Roger Federer,R,185,SUI,21.18275154,7-5 6-3,3,QF,78,1,2,71,44,32,14,11,5,6,4,1,60,44,31,6,10,3,6,50,725,7,2115
2002-1536,Madrid Masters,Hard,48,M,2002,20021014,42,102562,11,,Jiri Novak,R,190,CZE,27.56468172,103387,,,Paradorn Srichaphan,R,185,THA,23.33470226,4-6 6-3 6-4,3,QF,88,4,0,71,47,38,20,15,0,1,10,2,75,38,35,20,14,2,4,9,2080,28,1190
2002-1536,Madrid Masters,Hard,48,M,2002,20021014,43,103206,7,,Sebastien Grosjean,R,175,FRA,24.37782341,102860,,Q,Agustin Calleri,R,183,ARG,26.0807666,6-3 7-6(4),3,QF,94,6,3,68,39,32,14,11,0,1,5,1,62,36,29,12,10,2,4,8,2090,52,709
2002-1536,Madrid Masters,Hard,48,M,2002,20021014,44,101736,2,,Andre Agassi,R,180,USA,32.45995893,103507,5,,Juan Carlos Ferrero,R,183,ESP,22.66940452,6-3 6-2,3,QF,74,5,1,55,38,32,6,9,0,1,2,1,57,27,14,14,8,3,7,2,2875,6,2405
2002-1536,Madrid Masters,Hard,48,M,2002,20021014,45,102562,11,,Jiri Novak,R,190,CZE,27.56468172,102148,,Q,Fabrice Santoro,R,178,FRA,29.84531143,6-2 6-4,3,SF,67,2,1,50,30,21,13,9,0,1,3,2,56,34,20,8,9,4,8,9,2080,50,725
2002-1536,Madrid Masters,Hard,48,M,2002,20021014,46,101736,2,,Andre Agassi,R,180,USA,32.45995893,103206,7,,Sebastien Grosjean,R,175,FRA,24.37782341,6-4 3-6 6-4,3,SF,100,4,2,69,51,40,13,14,0,2,19,0,89,56,44,13,15,3,6,2,2875,8,2090
2002-1536,Madrid Masters,Hard,48,M,2002,20021014,47,101736,2,,Andre Agassi,R,180,USA,32.45995893,102562,11,,Jiri Novak,R,190,CZE,27.56468172,W/O,3,F,,,,,,,,,,,,,,,,,,,,2,2875,9,2080
2002-301,Auckland,Hard,32,A,2002,20020107,1,103498,1,,Marat Safin,R,193,RUS,21.94661191,102021,,WC,Michael Chang,R,175,USA,29.87542779,2-6 6-3 6-4,3,R32,119,9,5,97,54,35,21,14,4,8,2,3,84,55,36,14,13,4,8,11,1920,94,445
2002-301,Auckland,Hard,32,A,2002,20020107,2,102035,,,Jonas Bjorkman,R,183,SWE,29.79329227,103292,,,Gaston Gaudio,R,175,ARG,23.08008214,7-6(2) 6-1,3,R32,84,6,2,56,31,26,12,9,2,4,3,0,71,42,25,11,10,4,9,61,605,46,760
2002-301,Auckland,Hard,32,A,2002,20020107,3,102259,,,Jerome Golmard,L,188,FRA,28.32854209,102557,,WC,Daniel Willman,U,,NZL,26.80903491,6-4 6-1,3,R32,54,6,3,41,22,19,11,8,0,1,2,4,58,37,19,9,9,6,11,49,722,362,82
2002-301,Auckland,Hard,32,A,2002,20020107,4,103153,,Q,Gilles Elseneer,R,188,BEL,23.84120465,103103,8,,Dominik Hrbaty,R,183,SVK,24.00821355,3-6 6-1 6-2,3,R32,81,9,5,65,38,33,14,12,1,2,1,6,83,47,29,20,12,6,10,205,182,37,1005
2002-301,Auckland,Hard,32,A,2002,20020107,5,101532,,,Francisco Clavet,L,183,ESP,33.20465435,102998,3,,Jan Michael Gambill,R,190,USA,24.59685147,6-0 7-6(3),3,R32,83,1,3,61,45,32,7,9,0,2,7,1,66,40,23,8,9,6,11,50,715,21,1215
2002-301,Auckland,Hard,32,A,2002,20020107,6,103900,,,David Nalbandian,R,180,ARG,20.0164271,103451,,Q,Bjorn Phau,R,175,GER,22.26146475,6-4 4-6 6-3,3,R32,104,5,4,81,54,38,14,15,2,5,6,2,88,49,37,18,14,2,6,45,795,201,186
2002-301,Auckland,Hard,32,A,2002,20020107,7,103356,,,Michel Kratochvil,R,185,SUI,22.75427789,104068,,Q,Robby Ginepri,R,183,USA,19.25256674,6-3 6-2,3,R32,68,1,1,67,47,31,10,9,6,7,5,6,62,36,20,10,8,6,10,44,836,176,212
2002-301,Auckland,Hard,32,A,2002,20020107,8,103066,,WC,Mark Nielsen,R,185,NZL,24.24914442,103714,7,,Andreas Vinciguerra,L,180,SWE,20.88158795,7-6(5) 6-4,3,R32,88,4,3,62,40,38,14,11,0,0,3,1,79,50,36,18,11,9,10,458,54,33,1025
2002-301,Auckland,Hard,32,A,2002,20020107,9,102562,5,,Jiri Novak,R,190,CZE,26.7980835,102247,,,Andrea Gaudenzi,R,183,ITA,28.44079398,7-5 6-3,3,R32,77,5,2,75,52,38,15,11,5,5,3,7,60,33,25,13,10,3,5,28,1146,52,701
2002-301,Auckland,Hard,32,A,2002,20020107,10,102950,,,Fernando Vicente,R,180,ESP,24.83504449,102644,,,Franco Squillari,L,183,ARG,26.37919233,6-3 6-2,3,R32,64,1,0,54,37,27,9,8,0,0,3,4,59,34,21,9,9,4,8,51,715,55,690
2002-301,Auckland,Hard,32,A,2002,20020107,11,102456,,,Felix Mantilla,R,180,ESP,27.29089665,102905,,,Stefan Koubek,L,175,AUT,25.01300479,7-6(5) 6-2,3,R32,77,1,1,57,33,23,16,10,1,3,7,5,71,53,32,5,10,5,9,36,1010,64,598
2002-301,Auckland,Hard,32,A,2002,20020107,12,102854,4,,Sjeng Schalken,R,193,NED,25.33059548,102869,,,Galo Blanco,R,173,ESP,25.24845996,6-2 3-6 6-3,3,R32,107,2,3,77,52,39,13,13,6,8,5,5,78,33,22,23,13,5,9,29,1140,56,687
2002-301,Auckland,Hard,32,A,2002,20020107,13,102257,6,,Greg Rusedski,L,193,GBR,28.33675565,103151,,,Mariano Zabaleta,R,183,ARG,23.85763176,6-4 3-6 6-1,3,R32,111,15,4,74,47,35,15,13,2,4,2,8,95,44,27,28,13,10,14,30,1075,58,614
2002-301,Auckland,Hard,32,A,2002,20020107,14,103420,,,Michal Tabara,R,175,CZE,22.40930869,102987,,Q,Andre Sa,R,185,BRA,24.67351129,7-5 6-2,3,R32,77,3,2,67,28,19,24,10,7,8,5,1,61,35,22,12,10,6,10,99,421,89,464
2002-301,Auckland,Hard,32,A,2002,20020107,15,104022,,,Mikhail Youzhny,R,183,RUS,19.53730322,103656,,,Albert Montanes,R,175,ESP,21.11430527,4-6 7-6(2) 6-1,3,R32,118,6,4,101,56,42,23,15,1,3,2,5,104,66,47,18,15,9,12,60,606,62,601
2002-301,Auckland,Hard,32,A,2002,20020107,16,101964,2,,Goran Ivanisevic,L,193,CRO,30.31895962,103813,,,Jarkko Nieminen,L,185,FIN,20.45995893,7-6(5) 6-3,3,R32,63,18,2,55,32,30,16,10,0,0,3,4,70,47,35,11,11,4,6,12,1781,59,607
2002-301,Auckland,Hard,32,A,2002,20020107,17,102035,,,Jonas Bjorkman,R,183,SWE,29.79329227,103498,1,,Marat Safin,R,193,RUS,21.94661191,6-3 4-6 6-3,3,R16,180,10,3,90,49,37,23,14,2,3,7,5,94,49,35,22,14,13,16,61,605,11,1920
2002-301,Auckland,Hard,32,A,2002,20020107,18,102259,,,Jerome Golmard,L,188,FRA,28.32854209,103153,,Q,Gilles Elseneer,R,188,BEL,23.84120465,7-6(5) 6-2,3,R16,87,5,1,63,43,31,14,10,2,2,4,4,76,43,30,16,10,6,8,49,722,205,182
2002-301,Auckland,Hard,32,A,2002,20020107,19,103900,,,David Nalbandian,R,180,ARG,20.0164271,101532,,,Francisco Clavet,L,183,ESP,33.20465435,6-3 6-3,3,R16,75,2,2,51,31,24,9,9,0,1,2,2,64,46,29,5,9,3,7,45,795,50,715
2002-301,Auckland,Hard,32,A,2002,20020107,20,103356,,,Michel Kratochvil,R,185,SUI,22.75427789,103066,,WC,Mark Nielsen,R,185,NZL,24.24914442,6-3 6-2,3,R16,66,8,2,45,26,20,10,9,0,2,4,3,46,27,14,7,8,4,9,44,836,458,54
2002-301,Auckland,Hard,32,A,2002,20020107,21,102562,5,,Jiri Novak,R,190,CZE,26.7980835,102950,,,Fernando Vicente,R,180,ESP,24.83504449,6-3 6-3,3,R16,63,3,3,68,47,37,9,9,9,9,1,2,58,32,24,10,9,5,8,28,1146,51,715
2002-301,Auckland,Hard,32,A,2002,20020107,22,102456,,,Felix Mantilla,R,180,ESP,27.29089665,102854,4,,Sjeng Schalken,R,193,NED,25.33059548,6-4 6-4,3,R16,95,2,1,67,32,24,20,10,1,2,5,1,65,36,25,13,10,5,8,36,1010,29,1140
2002-301,Auckland,Hard,32,A,2002,20020107,23,102257,6,,Greg Rusedski,L,193,GBR,28.33675565,103420,,,Michal Tabara,R,175,CZE,22.40930869,5-7 7-5 6-4,3,R16,115,11,6,95,55,44,20,17,1,4,1,8,110,41,26,40,17,3,7,30,1075,99,421
2002-301,Auckland,Hard,32,A,2002,20020107,24,101964,2,,Goran Ivanisevic,L,193,CRO,30.31895962,104022,,,Mikhail Youzhny,R,183,RUS,19.53730322,4-6 6-3 6-3,3,R16,100,14,9,84,40,34,24,14,4,5,4,2,93,64,41,16,14,8,11,12,1781,60,606
2002-301,Auckland,Hard,32,A,2002,20020107,25,102259,,,Jerome Golmard,L,188,FRA,28.32854209,102035,,,Jonas Bjorkman,R,183,SWE,29.79329227,6-3 6-4,3,QF,81,5,3,60,38,31,13,10,4,4,6,3,60,35,25,12,9,3,5,49,722,61,605
2002-301,Auckland,Hard,32,A,2002,20020107,26,103356,,,Michel Kratochvil,R,185,SUI,22.75427789,103900,,,David Nalbandian,R,180,ARG,20.0164271,2-6 6-1 7-5,3,QF,109,4,1,83,51,37,16,14,3,6,1,4,75,46,30,16,13,5,9,44,836,45,795
2002-301,Auckland,Hard,32,A,2002,20020107,27,102562,5,,Jiri Novak,R,190,CZE,26.7980835,102456,,,Felix Mantilla,R,180,ESP,27.29089665,6-1 6-1,3,QF,55,5,0,47,30,20,9,7,4,5,0,6,48,23,11,5,7,5,11,28,1146,36,1010
2002-301,Auckland,Hard,32,A,2002,20020107,28,102257,6,,Greg Rusedski,L,193,GBR,28.33675565,101964,2,,Goran Ivanisevic,L,193,CRO,30.31895962,6-2 0-6 6-3,3,QF,82,10,5,61,27,21,16,11,5,9,5,8,82,36,27,17,12,6,11,30,1075,12,1781
2002-301,Auckland,Hard,32,A,2002,20020107,29,102259,,,Jerome Golmard,L,188,FRA,28.32854209,103356,,,Michel Kratochvil,R,185,SUI,22.75427789,6-2 6-2,3,SF,70,2,2,52,41,29,5,8,6,7,1,1,49,32,20,1,8,4,9,49,722,44,836
2002-301,Auckland,Hard,32,A,2002,20020107,30,102257,6,,Greg Rusedski,L,193,GBR,28.33675565,102562,5,,Jiri Novak,R,190,CZE,26.7980835,6-7(6) 6-4 7-6(2),3,SF,114,7,4,99,58,54,22,17,0,0,6,0,108,71,47,31,17,4,5,30,1075,28,1146
2002-301,Auckland,Hard,32,A,2002,20020107,31,102257,6,,Greg Rusedski,L,193,GBR,28.33675565,102259,,,Jerome Golmard,L,188,FRA,28.32854209,6-7(0) 6-4 7-5,3,F,127,12,4,102,57,45,26,17,2,3,4,1,105,77,55,15,17,1,4,30,1075,49,722
2002-306,St. Poelten,Clay,32,A,2002,20020520,1,103581,,LL,Flavio Saretta,R,183,BRA,21.89185489,102887,,,Ramon Delgado,R,185,PAR,25.51129363,6-2 6-2,3,R32,,6,2,65,46,31,11,8,7,7,3,4,64,43,25,7,8,6,10,85,462,84,463
2002-306,St. Poelten,Clay,32,A,2002,20020520,2,102179,,,Antony Dupuis,R,185,FRA,29.23203285,104417,,Q,Robin Soderling,R,193,SWE,17.76317591,6-2 6-3,3,R32,63,8,1,56,40,29,9,8,3,3,3,5,56,33,23,7,9,2,6,82,471,299,102
2002-306,St. Poelten,Clay,32,A,2002,20020520,3,103182,,,Markus Hipfl,R,178,AUT,24.06570842,104325,,WC,Johannes Ager,R,196,AUT,18.19301848,6-2 6-2,3,R32,67,6,1,51,38,28,7,8,5,6,2,5,57,33,18,8,8,6,11,72,521,948,7
2002-306,St. Poelten,Clay,32,A,2002,20020520,4,102905,5,,Stefan Koubek,L,175,AUT,25.37713895,103184,,Q,Bob Bryan,L,193,USA,24.05749487,6-3 7-5,3,R32,89,5,5,79,39,26,20,11,7,10,1,3,66,42,23,12,10,6,11,39,850,195,195
2002-306,St. Poelten,Clay,32,A,2002,20020520,5,102950,,,Fernando Vicente,R,180,ESP,25.19917864,102287,3,,Albert Portas,R,188,ESP,28.50924025,6-2 3-0 RET,3,R32,55,2,1,38,19,14,12,5,2,2,0,3,44,32,15,5,6,4,8,71,535,76,500
2002-306,St. Poelten,Clay,32,A,2002,20020520,6,102369,,,Julien Boutter,R,190,FRA,28.12320329,103151,,,Mariano Zabaleta,R,183,ARG,24.22176591,7-5 6-4,3,R32,81,9,1,60,32,28,14,11,1,2,2,3,65,38,25,15,11,4,7,46,790,52,730
2002-306,St. Poelten,Clay,32,A,2002,20020520,7,102722,,,Attila Savolt,R,183,HUN,26.28610541,103387,,,Paradorn Srichaphan,R,185,THA,22.93223819,6-2 6-3,3,R32,72,5,2,55,30,23,12,8,3,4,0,4,44,22,14,7,9,1,6,68,569,67,578
2002-306,St. Poelten,Clay,32,A,2002,20020520,8,103656,6,,Albert Montanes,R,175,ESP,21.47843943,102382,,WC,Julian Knowle,L,188,AUT,28.05749487,7-6(7) 7-6(5),3,R32,117,8,2,76,53,40,14,12,2,3,3,5,91,54,42,18,12,5,6,58,691,94,391
2002-306,St. Poelten,Clay,32,A,2002,20020520,9,103103,8,,Dominik Hrbaty,R,183,SVK,24.37234771,103786,,,Nikolay Davydenko,R,178,RUS,20.96372348,2-6 6-4 6-4,3,R32,113,3,5,82,47,32,18,14,4,8,5,6,89,40,25,27,14,4,8,56,703,79,482
2002-306,St. Poelten,Clay,32,A,2002,20020520,10,103176,,,David Sanchez,R,183,ESP,24.08213552,102434,,Q,Vincent Spadea,R,183,USA,27.83572895,6-4 6-0,3,R32,61,2,0,47,30,22,12,8,0,0,2,3,52,34,18,9,8,6,10,65,593,88,448
2002-306,St. Poelten,Clay,32,A,2002,20020520,11,103694,,,Olivier Rochus,R,168,BEL,21.33333333,103188,,Q,Michael Russell,R,173,USA,24.05201917,6-4 6-2,3,R32,59,1,1,52,29,17,13,9,1,4,0,0,53,40,19,6,9,2,8,66,583,105,359
