tourney_id,tourney_name,surface,draw_size,tourney_level,tour_yr,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points
2001-306,St. Poelten,Clay,32,A,2001,20010521,21,101733,,,Jan Siemerink,L,183,NED,31.10198494,102231,5,,Alex Calatrava,R,190,ESP,27.93429158,7-5 3-6 6-2,3,R16,110,6,5,83,48,39,19,15,4,6,3,4,85,53,37,17,14,5,8,91,456,47,813
2001-306,St. Poelten,Clay,32,A,2001,20010521,22,102247,,WC,Andrea Gaudenzi,R,183,ITA,27.80835044,103454,,,Nicolas Massu,R,183,CHI,21.61259411,7-6(5) 6-2,3,R16,101,6,2,65,40,27,15,10,1,3,4,1,65,35,24,13,10,2,6,120,333,79,531
2001-306,St. Poelten,Clay,32,A,2001,20010521,23,101320,8,,Magnus Gustafsson,R,185,SWE,34.37919233,102344,,,Karol Kucera,R,188,SVK,27.21423682,7-5 7-6(3),3,R16,116,1,5,96,58,41,16,12,11,14,1,7,68,33,23,17,12,3,7,62,665,83,490
2001-306,St. Poelten,Clay,32,A,2001,20010521,24,102318,2,,Andrei Pavel,R,183,ROU,27.31279945,103294,,,Christophe Rochus,R,170,BEL,22.4312115,6-1 6-1,3,R16,46,5,1,40,24,21,9,7,0,0,0,5,48,27,15,3,7,6,11,31,1015,88,477
2001-306,St. Poelten,Clay,32,A,2001,20010521,25,103420,7,,Michal Tabara,R,175,CZE,21.77686516,103344,,,Ivan Ljubicic,R,193,CRO,22.17385353,6-4 5-7 6-4,3,QF,134,4,1,95,71,50,13,16,3,6,11,1,104,62,43,22,16,4,8,59,690,74,588
2001-306,St. Poelten,Clay,32,A,2001,20010521,26,103182,,WC,Markus Hipfl,R,178,AUT,23.06913073,103598,,,Xavier Malisse,R,185,BEL,20.83778234,6-3 6-3,3,QF,98,0,3,54,32,24,12,9,4,5,4,6,80,51,34,6,9,5,9,93,439,67,621
2001-306,St. Poelten,Clay,32,A,2001,20010521,27,102247,,WC,Andrea Gaudenzi,R,183,ITA,27.80835044,101733,,,Jan Siemerink,L,183,NED,31.10198494,7-6(4) 6-3,3,QF,87,3,3,56,33,32,18,11,0,0,7,6,78,38,28,24,10,7,8,120,333,91,456
2001-306,St. Poelten,Clay,32,A,2001,20010521,28,101320,8,,Magnus Gustafsson,R,185,SWE,34.37919233,102318,2,,Andrei Pavel,R,183,ROU,27.31279945,7-6(7) 6-3,3,QF,86,3,2,60,35,28,14,10,3,4,0,2,70,53,34,7,11,3,6,62,665,31,1015
2001-306,St. Poelten,Clay,32,A,2001,20010521,29,103182,,WC,Markus Hipfl,R,178,AUT,23.06913073,103420,7,,Michal Tabara,R,175,CZE,21.77686516,6-1 5-7 6-2,3,SF,104,1,4,78,57,38,10,13,0,4,5,5,86,45,26,14,14,9,17,93,439,59,690
2001-306,St. Poelten,Clay,32,A,2001,20010521,30,102247,,WC,Andrea Gaudenzi,R,183,ITA,27.80835044,101320,8,,Magnus Gustafsson,R,185,SWE,34.37919233,6-3 6-3,3,SF,90,4,3,58,34,26,13,9,4,5,1,2,78,53,32,9,9,8,12,120,333,62,665
2001-306,St. Poelten,Clay,32,A,2001,20010521,31,102247,,WC,Andrea Gaudenzi,R,183,ITA,27.80835044,103182,,WC,Markus Hipfl,R,178,AUT,23.06913073,6-0 7-5,3,F,90,4,3,46,26,22,13,9,2,3,3,3,75,38,18,18,9,8,13,120,333,93,439
2001-308,Munich,Clay,32,A,2001,20010430,1,102381,,Q,Werner Eschauer,R,188,AUT,27.01163587,102338,1,,Yevgeny Kafelnikov,R,190,RUS,27.19507187,6-7(2) 7-5 6-3,3,R32,152,5,4,112,65,47,30,17,8,8,6,5,111,61,49,24,16,6,8,175,226,6,2605
2001-308,Munich,Clay,32,A,2001,20010430,2,102494,,Q,Tomas Behrend,R,193,GER,26.38193018,101820,,,Marc Rosset,R,201,SUI,30.47775496,7-6(7) 6-2,3,R32,95,5,6,82,56,41,14,10,7,7,6,9,73,40,31,14,10,5,7,160,247,64,650
2001-308,Munich,Clay,32,A,2001,20010430,3,101962,,,Younes El Aynaoui,R,193,MAR,29.63175907,102369,,,Julien Boutter,R,190,FRA,27.06913073,3-6 7-6(5) 7-6(3),3,R32,149,11,4,117,82,66,13,16,7,9,5,6,114,73,54,23,17,6,7,58,690,80,534
2001-308,Munich,Clay,32,A,2001,20010430,4,102563,5,,Thomas Johansson,R,180,SWE,26.1026694,103786,,,Nikolay Davydenko,R,178,RUS,19.90965092,7-6(1) 6-3,3,R32,92,1,1,75,40,32,19,11,7,9,3,0,61,46,26,8,10,1,4,23,1210,106,385
2001-308,Munich,Clay,32,A,2001,20010430,5,102179,,,Antony Dupuis,R,185,FRA,28.1779603,101965,4,,Wayne Ferreira,R,185,RSA,29.62354552,3-6 6-2 6-1,3,R32,79,4,1,64,43,33,13,12,1,3,3,3,70,35,18,16,12,1,6,91,443,20,1390
2001-308,Munich,Clay,32,A,2001,20010430,6,103714,,,Andreas Vinciguerra,L,180,SWE,20.19164956,102720,,Q,Tomas Zib,R,178,CZE,25.24572211,6-4 6-1,3,R32,74,7,1,56,34,27,10,8,5,6,1,0,64,49,28,4,9,2,7,52,745,135,297
2001-308,Munich,Clay,32,A,2001,20010430,7,103581,,Q,Flavio Saretta,R,183,BRA,20.83778234,103451,,WC,Bjorn Phau,R,175,GER,21.57152635,5-7 6-1 6-1,3,R32,101,3,1,74,56,39,12,13,2,4,1,6,84,60,33,10,13,2,8,239,147,233,150
2001-308,Munich,Clay,32,A,2001,20010430,8,102701,6,,Marcelo Rios,L,175,CHI,25.34428474,102227,,,Sargis Sargsian,R,180,ARM,27.90691307,6-2 6-4,3,R32,73,3,3,51,32,23,8,9,0,3,3,4,67,39,22,7,9,9,15,26,1060,108,379
2001-308,Munich,Clay,32,A,2001,20010430,9,102854,8,,Sjeng Schalken,R,193,NED,24.64065708,102839,,,Nicolas Lapentti,R,188,ECU,24.7118412,6-7(6) 6-3 6-4,3,R32,149,4,3,101,49,40,28,16,5,7,6,2,103,61,46,18,15,3,7,29,1033,40,855
2001-308,Munich,Clay,32,A,2001,20010430,10,102539,,,Bohdan Ulihrach,R,188,CZE,26.18206708,102106,,,Davide Sanguinetti,R,188,ITA,28.678987,6-4 3-6 6-0,3,R32,99,4,3,80,47,34,19,12,5,6,6,2,83,39,30,18,13,2,6,45,804,54,735
2001-308,Munich,Clay,32,A,2001,20010430,11,102652,,,Christian Vinck,L,183,GER,25.65639973,102148,,,Fabrice Santoro,R,178,FRA,28.38877481,7-5 6-1,3,R32,93,5,3,76,48,33,15,10,5,6,3,1,67,33,16,18,9,5,9,109,379,46,790
2001-308,Munich,Clay,32,A,2001,20010430,12,102644,3,,Franco Squillari,L,183,ARG,25.68925394,101964,,WC,Goran Ivanisevic,L,193,CRO,29.62902122,6-3 6-3,3,R32,55,7,2,47,25,22,14,9,2,3,5,2,58,24,16,14,9,2,6,17,1458,119,344
2001-308,Munich,Clay,32,A,2001,20010430,13,101885,,,Wayne Arthurs,L,190,AUS,30.11909651,103015,,LL,Daniel Melo,L,185,BRA,23.8220397,7-5 6-7(2) 6-3,3,R32,130,21,1,100,55,47,27,17,2,2,3,4,92,67,50,14,16,4,6,63,655,278,118
2001-308,Munich,Clay,32,A,2001,20010430,14,102783,,,Rainer Schuettler,R,180,GER,25.01300479,102135,,WC,Emilio Benfele Alvarez,R,183,ESP,28.45448323,6-1 3-6 7-5,3,R32,118,3,5,75,50,38,15,14,2,4,2,0,106,62,38,23,14,9,13,48,770,141,281
2001-308,Munich,Clay,32,A,2001,20010430,15,102562,,,Jiri Novak,R,190,CZE,26.10814511,103182,,LL,Markus Hipfl,R,178,AUT,23.01163587,6-1 7-5,3,R32,77,8,3,58,36,29,13,10,1,2,2,0,78,56,32,8,9,9,13,68,635,92,439
2001-308,Munich,Clay,32,A,2001,20010430,16,102358,2,,Thomas Enqvist,R,190,SWE,27.1321013,103305,,,Daniel Elsner,R,183,GER,22.31895962,6-4 6-1,3,R32,64,11,1,49,34,30,6,9,0,0,2,3,63,32,22,14,8,6,9,14,1815,104,392
2001-308,Munich,Clay,32,A,2001,20010430,17,102494,,Q,Tomas Behrend,R,193,GER,26.38193018,102381,,Q,Werner Eschauer,R,188,AUT,27.01163587,2-6 6-1 6-0,3,R16,106,1,5,56,37,26,7,10,2,5,3,5,89,51,27,15,11,11,18,160,247,175,226
2001-308,Munich,Clay,32,A,2001,20010430,18,101962,,,Younes El Aynaoui,R,193,MAR,29.63175907,102563,5,,Thomas Johansson,R,180,SWE,26.1026694,6-4 6-4,3,R16,72,8,2,51,33,27,13,10,0,0,3,1,71,40,27,14,10,5,7,58,690,23,1210
2001-308,Munich,Clay,32,A,2001,20010430,19,102179,,,Antony Dupuis,R,185,FRA,28.1779603,103714,,,Andreas Vinciguerra,L,180,SWE,20.19164956,7-6(5) 6-4,3,R16,101,10,0,73,50,40,13,11,4,4,2,6,88,55,42,12,11,8,9,91,443,52,745
2001-308,Munich,Clay,32,A,2001,20010430,20,103581,,Q,Flavio Saretta,R,183,BRA,20.83778234,102701,6,,Marcelo Rios,L,175,CHI,25.34428474,6-3 6-2,3,R16,74,3,0,55,39,28,8,9,0,1,3,2,56,30,17,11,8,3,7,239,147,26,1060
2001-308,Munich,Clay,32,A,2001,20010430,21,102539,,,Bohdan Ulihrach,R,188,CZE,26.18206708,102854,8,,Sjeng Schalken,R,193,NED,24.64065708,5-7 6-3 7-6(6),3,R16,166,2,4,106,64,42,21,16,2,7,2,4,148,97,58,24,17,14,20,45,804,29,1033
2001-308,Munich,Clay,32,A,2001,20010430,22,102644,3,,Franco Squillari,L,183,ARG,25.68925394,102652,,,Christian Vinck,L,183,GER,25.65639973,6-2 7-5,3,R16,89,2,3,66,39,30,11,10,3,5,1,4,68,46,25,9,10,6,11,17,1458,109,379
2001-308,Munich,Clay,32,A,2001,20010430,23,101885,,,Wayne Arthurs,L,190,AUS,30.11909651,102783,,,Rainer Schuettler,R,180,GER,25.01300479,6-4 6-4,3,R16,81,16,6,66,35,29,18,10,5,5,6,1,68,39,26,16,10,3,5,63,655,48,770
2001-308,Munich,Clay,32,A,2001,20010430,24,102562,,,Jiri Novak,R,190,CZE,26.10814511,102358,2,,Thomas Enqvist,R,190,SWE,27.1321013,1-6 6-2 7-6(2),3,R16,104,3,5,91,54,38,18,13,7,10,3,4,92,45,30,23,14,2,5,68,635,14,1815
2001-308,Munich,Clay,32,A,2001,20010430,25,101962,,,Younes El Aynaoui,R,193,MAR,29.63175907,102494,,Q,Tomas Behrend,R,193,GER,26.38193018,6-2 6-4,3,QF,79,5,4,70,47,33,11,9,7,8,2,5,59,36,22,9,9,6,10,58,690,160,247
2001-308,Munich,Clay,32,A,2001,20010430,26,102179,,,Antony Dupuis,R,185,FRA,28.1779603,103581,,Q,Flavio Saretta,R,183,BRA,20.83778234,3-6 7-6(6) 6-2,3,QF,125,7,3,99,63,45,21,14,10,12,6,3,93,52,34,27,15,4,7,91,443,239,147
2001-308,Munich,Clay,32,A,2001,20010430,27,102539,,,Bohdan Ulihrach,R,188,CZE,26.18206708,102644,3,,Franco Squillari,L,183,ARG,25.68925394,6-4 6-4,3,QF,77,2,2,63,46,35,8,10,3,4,4,0,65,33,20,18,10,4,7,45,804,17,1458
2001-308,Munich,Clay,32,A,2001,20010430,28,102562,,,Jiri Novak,R,190,CZE,26.10814511,101885,,,Wayne Arthurs,L,190,AUS,30.11909651,7-6(3) 6-1,3,QF,64,2,1,54,42,34,8,10,0,1,2,6,58,24,18,16,9,0,3,68,635,63,655
2001-308,Munich,Clay,32,A,2001,20010430,29,102179,,,Antony Dupuis,R,185,FRA,28.1779603,101962,,,Younes El Aynaoui,R,193,MAR,29.63175907,5-7 6-1 6-2,3,SF,103,4,3,80,53,45,13,14,2,3,8,1,93,62,40,14,13,3,7,91,443,58,690
